,State_x,City_x,2010 POP,Median 2010,2011 POP,Median 2011,2012 POP,Median 2012,2013 POP,Median 2013,2014 POP,Median 2014,2015 POP,Median 2015,2016 POP,Median 2016,2017 POP,Median 2017,Brewery Name,City_y,State_y,Country,Year Established,Still in Business?,Closed?
76361,Washington,Woodland city,5547,57244,5549,58890,5525,59374,5534,59478,5662,60294,5816,61062,5945,62848,6138,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76362,Washington,Woodway city,1297,57244,1299,58890,1310,59374,1324,59478,1336,60294,1350,61062,1367,62848,1378,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76363,Washington,Yacolt town,1579,57244,1599,58890,1615,59374,1636,59478,1664,60294,1696,61062,1697,62848,1735,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76364,Washington,Yakima city,91651,57244,92654,58890,92770,59374,92839,59478,92850,60294,93069,61062,93476,62848,93667,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76365,Washington,Yarrow Point town,1006,57244,1020,58890,1033,59374,1048,59478,1065,60294,1084,61062,1103,62848,1126,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76366,Washington,Yelm city,6902,57244,7057,58890,7168,59374,7607,59478,8175,60294,8366,61062,8842,62848,9125,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76367,Washington,Zillah city,3032,57244,3056,58890,3073,59374,3080,59478,3088,60294,3100,61062,3116,62848,3125,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76368,Washington,Adams County,18789,57244,18891,58890,18978,59374,19142,59478,19196,60294,19201,61062,19262,62848,19506,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76369,Washington,Hatton town,101,57244,101,58890,104,59374,104,59478,103,60294,103,61062,100,62848,101,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76370,Washington,Lind town,564,57244,566,58890,569,59374,573,59478,570,60294,565,61062,552,62848,556,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76371,Washington,Othello city,7377,57244,7438,58890,7477,59374,7564,59478,7625,60294,7683,61062,7998,62848,8132,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76372,Washington,Ritzville city,1681,57244,1681,58890,1680,59374,1687,59478,1675,60294,1664,61062,1626,62848,1637,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76373,Washington,Washtucna town,208,57244,208,58890,208,59374,209,59478,208,60294,208,61062,203,62848,204,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76374,Washington,Balance of Adams County,8858,57244,8897,58890,8940,59374,9005,59478,9015,60294,8978,61062,8783,62848,8876,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76375,Washington,Asotin County,21725,57244,21968,58890,21908,59374,22127,59478,22192,60294,22133,61062,22310,62848,22535,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76376,Washington,Asotin city,1251,57244,1265,58890,1264,59374,1277,59478,1281,60294,1278,61062,1287,62848,1295,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76377,Washington,Clarkston city,7248,57244,7311,58890,7279,59374,7340,59478,7344,60294,7309,61062,7343,62848,7396,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76378,Washington,Balance of Asotin County,13226,57244,13392,58890,13365,59374,13510,59478,13567,60294,13546,61062,13680,62848,13844,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76379,Washington,Benton County,176460,57244,180412,58890,182391,59374,184380,59478,186439,60294,190170,61062,193484,62848,198171,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76380,Washington,Benton City city,3054,57244,3110,58890,3145,59374,3171,59478,3209,60294,3255,61062,3300,62848,3369,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76381,Washington,Kennewick city,74440,57244,75573,58890,75935,59374,76601,59478,77317,60294,78704,61062,80077,62848,81607,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76382,Washington,Prosser city,5747,57244,5810,58890,5806,59374,5812,59478,5824,60294,5890,61062,6057,62848,6264,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76383,Washington,Richland city,48483,57244,50219,58890,51377,59374,52172,59478,52838,60294,54000,61062,54690,62848,56243,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76384,Washington,West Richland city,11989,57244,12418,58890,12690,59374,13024,59478,13367,60294,13760,61062,14204,62848,14596,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76385,Washington,Balance of Benton County,32747,57244,33282,58890,33438,59374,33600,59478,33884,60294,34561,61062,35156,62848,36092,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76386,Washington,Chelan County,72762,57244,73233,58890,73528,59374,73798,59478,74221,60294,75168,61062,75968,62848,76533,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76387,Washington,Cashmere city,3127,57244,3139,58890,3142,59374,3137,59478,3120,60294,3142,61062,3154,62848,3153,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76388,Washington,Chelan city,3896,57244,3919,58890,3919,59374,3926,59478,3940,60294,4008,61062,4070,62848,4146,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76389,Washington,Entiat city,1117,57244,1134,58890,1148,59374,1156,59478,1152,60294,1181,61062,1209,62848,1223,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76390,Washington,Leavenworth city,1970,57244,1974,58890,1976,59374,1978,59478,1960,60294,1976,61062,1982,62848,1995,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76391,Washington,Wenatchee city,32550,57244,32692,58890,32784,59374,32862,59478,33342,60294,33637,61062,33874,62848,33962,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76392,Washington,Balance of Chelan County,30102,57244,30375,58890,30559,59374,30739,59478,30707,60294,31224,61062,31679,62848,32054,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76393,Washington,Clallam County,71502,57244,71750,58890,71764,59374,72052,59478,72438,60294,73133,61062,74098,62848,75474,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76394,Washington,Forks city,3552,57244,3619,58890,3700,59374,3702,59478,3714,60294,3743,61062,3781,62848,3832,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76395,Washington,Port Angeles city,19057,57244,19130,58890,19086,59374,19112,59478,19196,60294,19360,61062,19597,62848,19872,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76396,Washington,Sequim city,6605,57244,6595,58890,6591,59374,6619,59478,6684,60294,6765,61062,6910,62848,7108,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76397,Washington,Balance of Clallam County,42288,57244,42406,58890,42387,59374,42619,59478,42844,60294,43265,61062,43810,62848,44662,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76398,Washington,Clark County,426641,57244,432205,58890,436403,59374,441560,59478,448422,60294,457195,61062,465548,62848,474643,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76399,Washington,Battle Ground city,17834,57244,17971,58890,18074,59374,18331,59478,18920,60294,19296,61062,20043,62848,20576,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76400,Washington,Camas city,19915,57244,20466,58890,20846,59374,21155,59478,21405,60294,22023,61062,22602,62848,23331,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76401,Washington,La Center city,2953,57244,2978,58890,3024,59374,3051,59478,3079,60294,3107,61062,3141,62848,3218,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76402,Washington,Ridgefield city,4824,57244,5071,58890,5275,59374,5630,59478,6120,60294,6454,61062,7041,62848,7959,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76403,Washington,Vancouver city,162893,57244,164309,58890,165325,59374,166909,59478,168755,60294,171739,61062,173957,62848,175673,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76404,Washington,Washougal city,14142,57244,14344,58890,14552,59374,14714,59478,14955,60294,15263,61062,15479,62848,15711,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76405,Washington,Woodland city (pt.),88,57244,89,58890,89,59374,89,59478,89,60294,90,61062,91,62848,91,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76406,Washington,Yacolt town,1579,57244,1599,58890,1615,59374,1636,59478,1664,60294,1696,61062,1697,62848,1735,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76407,Washington,Balance of Clark County,202413,57244,205378,58890,207603,59374,210045,59478,213435,60294,217527,61062,221497,62848,226349,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76408,Washington,Columbia County,4094,57244,4004,58890,3977,59374,4002,59478,3983,60294,3966,61062,3997,62848,4047,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76409,Washington,Dayton city,2544,57244,2487,58890,2470,59374,2483,59478,2464,60294,2447,61062,2458,62848,2485,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76410,Washington,Starbuck town,130,57244,128,58890,126,59374,128,59478,129,60294,128,61062,130,62848,131,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76411,Washington,Balance of Columbia County,1420,57244,1389,58890,1381,59374,1391,59478,1390,60294,1391,61062,1409,62848,1431,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76412,Washington,Cowlitz County,102353,57244,102291,58890,101649,59374,101481,59478,101784,60294,103020,61062,104756,62848,106910,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76413,Washington,Castle Rock city,2119,57244,2130,58890,2111,59374,2122,59478,2131,60294,2173,61062,2204,62848,2234,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76414,Washington,Kalama city,2365,57244,2378,58890,2366,59374,2374,59478,2406,60294,2462,61062,2553,62848,2687,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76415,Washington,Kelso city,11900,57244,11865,58890,11770,59374,11724,59478,11717,60294,11808,61062,11965,62848,12130,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76416,Washington,Longview city,36795,57244,36698,58890,36398,59374,36254,59478,36248,60294,36544,61062,37013,62848,37602,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76417,Washington,Woodland city (pt.),5459,57244,5460,58890,5436,59374,5445,59478,5573,60294,5726,61062,5854,62848,6047,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76418,Washington,Balance of Cowlitz County,43715,57244,43760,58890,43568,59374,43562,59478,43709,60294,44307,61062,45167,62848,46210,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76419,Washington,Douglas County,38524,57244,38682,58890,39246,59374,39436,59478,39776,60294,40494,61062,41272,62848,41945,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76420,Washington,Bridgeport city,2411,57244,2405,58890,2435,59374,2437,59478,2454,60294,2476,61062,2534,62848,2555,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76421,Washington,Coulee Dam town (pt.),187,57244,187,58890,188,59374,189,59478,189,60294,191,61062,192,62848,193,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76422,Washington,East Wenatchee city,13210,57244,13209,58890,13357,59374,13368,59478,13408,60294,13542,61062,13838,62848,13983,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76423,Washington,Mansfield town,320,57244,323,58890,328,59374,332,59478,332,60294,336,61062,337,62848,339,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76424,Washington,Rock Island city,876,57244,877,58890,882,59374,888,59478,891,60294,911,61062,957,62848,1015,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76425,Washington,Waterville town,1139,57244,1139,58890,1152,59374,1151,59478,1162,60294,1173,61062,1184,62848,1198,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76426,Washington,Balance of Douglas County,20381,57244,20542,58890,20904,59374,21071,59478,21340,60294,21865,61062,22230,62848,22662,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76427,Washington,Ferry County,7543,57244,7636,58890,7663,59374,7591,59478,7590,60294,7521,61062,7542,62848,7594,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76428,Washington,Republic city,1065,57244,1079,58890,1086,59374,1073,59478,1070,60294,1062,61062,1060,62848,1062,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76429,Washington,Balance of Ferry County,6478,57244,6557,58890,6577,59374,6518,59478,6520,60294,6459,61062,6482,62848,6532,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76430,Washington,Franklin County,79093,57244,83110,58890,85844,59374,86600,59478,87768,60294,88810,61062,90315,62848,92125,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76431,Washington,Connell city,4238,57244,5213,58890,5417,59374,5404,59478,5402,60294,5460,61062,5432,62848,5535,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76432,Washington,Kahlotus city,194,57244,196,58890,198,59374,196,59478,196,60294,196,61062,197,62848,199,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76433,Washington,Mesa city,492,57244,501,58890,506,59374,501,59478,501,60294,501,61062,503,62848,503,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76434,Washington,Pasco city,62939,57244,65588,58890,67799,59374,68527,59478,69593,60294,70403,61062,71619,62848,73013,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76435,Washington,Balance of Franklin County,11230,57244,11612,58890,11924,59374,11972,59478,12076,60294,12250,61062,12564,62848,12875,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76436,Washington,Garfield County,2261,57244,2236,58890,2208,59374,2237,59478,2197,60294,2231,61062,2257,62848,2210,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76437,Washington,Pomeroy city,1427,57244,1408,58890,1389,59374,1407,59478,1381,60294,1400,61062,1417,62848,1388,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76438,Washington,Balance of Garfield County,834,57244,828,58890,819,59374,830,59478,816,60294,831,61062,840,62848,822,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76439,Washington,Grant County,89571,57244,90650,58890,91442,59374,91821,59478,92839,60294,93380,61062,93904,62848,95158,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
76440,Washington,Coulee City town,564,57244,571,58890,573,59374,571,59478,573,60294,572,61062,569,62848,567,66174,DC Brau Brewing Company,Washington,District of Columbia,UNITED STATES,2009.0,Y,N
